datetime,adj_close,adj_close,adj_close,adj_close,close,close,close,close,high,high,high,high,low,low,low,low,open,open,open,open,volume,volume,volume,volume,symbol,month
2025-09-01 03:45:00+00:00,534.0999755859375,1950.5999755859375,893.4500122070312,3703.199951171875,534.0999755859375,1950.5999755859375,893.4500122070312,3703.199951171875,535.75,1958.800048828125,901.9500122070312,3716.60009765625,533.2000122070312,1939.800048828125,892.5499877929688,3693.300048828125,533.4500122070312,1939.800048828125,896.9000244140625,3693.300048828125,0.0,0.0,0.0,0.0,KIRLOSBROS,2025-09
2025-09-01 03:50:00+00:00,536.4500122070312,1944.699951171875,899.2000122070312,3721.39990234375,536.4500122070312,1944.699951171875,899.2000122070312,3721.39990234375,537.0,1954.199951171875,900.0999755859375,3721.39990234375,534.5,1941.0,893.5999755859375,3715.89990234375,534.5,1953.0999755859375,893.5999755859375,3715.89990234375,5401.0,780.0,2314.0,166.0,KIRLOSBROS,2025-09
2025-09-01 03:55:00+00:00,534.7999877929688,1946.4000244140625,899.2999877929688,3727.60009765625,534.7999877929688,1946.4000244140625,899.2999877929688,3727.60009765625,536.0,1946.699951171875,900.2999877929688,3729.10009765625,534.7999877929688,1940.5,898.7999877929688,3718.199951171875,535.8499755859375,1945.0,899.5499877929688,3718.199951171875,1023.0,852.0,1727.0,153.0,KIRLOSBROS,2025-09
2025-09-01 04:00:00+00:00,536.4500122070312,1953.800048828125,900.4000244140625,3759.0,536.4500122070312,1953.800048828125,900.4000244140625,3759.0,537.0,1956.4000244140625,902.0,3774.199951171875,535.0999755859375,1945.300048828125,899.5,3727.10009765625,535.25,1946.300048828125,899.5,3727.10009765625,1848.0,555.0,2001.0,1040.0,KIRLOSBROS,2025-09
2025-09-01 04:05:00+00:00,535.5,1968.0,901.7999877929688,3768.0,535.5,1968.0,901.7999877929688,3768.0,535.9500122070312,1968.300048828125,901.9500122070312,3775.0,535.5,1954.0,898.75,3768.0,535.5,1954.0,899.7000122070312,3773.89990234375,1453.0,1560.0,2310.0,190.0,KIRLOSBROS,2025-09
2025-09-01 04:10:00+00:00,536.25,1968.0999755859375,903.0999755859375,3774.39990234375,536.25,1968.0999755859375,903.0999755859375,3774.39990234375,536.25,1970.5,903.0999755859375,3780.0,534.4500122070312,1963.0999755859375,901.0,3763.199951171875,535.9000244140625,1968.0,901.0,3763.199951171875,2919.0,1719.0,1851.0,85.0,KIRLOSBROS,2025-09
2025-09-01 04:15:00+00:00,535.5,1977.9000244140625,902.5999755859375,3748.10009765625,535.5,1977.9000244140625,902.5999755859375,3748.10009765625,535.9500122070312,1978.0,903.8499755859375,3769.800048828125,535.5,1967.699951171875,902.1500244140625,3748.10009765625,535.9500122070312,1968.0999755859375,903.0499877929688,3769.800048828125,488.0,863.0,1351.0,872.0,KIRLOSBROS,2025-09
2025-09-01 04:20:00+00:00,535.2000122070312,1975.0,903.25,3746.699951171875,535.2000122070312,1975.0,903.25,3746.699951171875,535.2000122070312,1977.0,903.5499877929688,3768.5,535.0,1972.5999755859375,902.0499877929688,3732.39990234375,535.0,1975.0999755859375,902.2999877929688,3749.199951171875,616.0,433.0,1381.0,342.0,KIRLOSBROS,2025-09
2025-09-01 04:25:00+00:00,536.0,1968.9000244140625,903.0999755859375,3746.60009765625,536.0,1968.9000244140625,903.0999755859375,3746.60009765625,536.0,1975.699951171875,904.2000122070312,3750.199951171875,535.2000122070312,1966.699951171875,903.0999755859375,3735.199951171875,535.2999877929688,1975.0,903.2999877929688,3735.199951171875,1595.0,909.0,1955.0,122.0,KIRLOSBROS,2025-09
2025-09-01 04:30:00+00:00,536.0999755859375,1966.800048828125,902.5999755859375,3732.199951171875,536.0999755859375,1966.800048828125,902.5999755859375,3732.199951171875,536.7999877929688,1969.9000244140625,902.7999877929688,3747.800048828125,536.0,1963.0,902.0,3732.199951171875,536.0,1968.0,902.7999877929688,3747.800048828125,4627.0,639.0,600.0,158.0,KIRLOSBROS,2025-09
2025-09-01 04:35:00+00:00,534.0,1963.300048828125,900.0,3736.39990234375,534.0,1963.300048828125,900.0,3736.39990234375,536.0,1965.9000244140625,902.5999755859375,3738.300048828125,534.0,1963.0,900.0,3736.39990234375,536.0,1965.5,902.5999755859375,3738.300048828125,1740.0,169.0,3243.0,14.0,KIRLOSBROS,2025-09
2025-09-01 04:40:00+00:00,534.0,1963.800048828125,900.8499755859375,3735.89990234375,534.0,1963.800048828125,900.8499755859375,3735.89990234375,534.1500244140625,1966.5,901.7999877929688,3740.10009765625,534.0,1962.0,900.0,3734.89990234375,534.0,1964.9000244140625,900.0,3734.89990234375,515.0,261.0,235.0,56.0,KIRLOSBROS,2025-09
2025-09-01 04:45:00+00:00,531.5499877929688,1960.5,899.6500244140625,3730.0,531.5499877929688,1960.5,899.6500244140625,3730.0,533.75,1963.699951171875,900.9000244140625,3732.0,531.5499877929688,1960.0,899.6500244140625,3725.0,533.75,1963.0,900.8499755859375,3732.0,4216.0,206.0,554.0,62.0,KIRLOSBROS,2025-09
2025-09-01 04:50:00+00:00,531.7999877929688,1969.0,899.2000122070312,3728.800048828125,531.7999877929688,1969.0,899.2000122070312,3728.800048828125,531.7999877929688,1969.0,899.7000122070312,3729.199951171875,531.25,1960.5,899.0,3728.800048828125,531.2999877929688,1960.5,899.0,3729.199951171875,379.0,941.0,286.0,2.0,KIRLOSBROS,2025-09
2025-09-01 04:55:00+00:00,532.0,1970.5,901.3499755859375,3730.60009765625,532.0,1970.5,901.3499755859375,3730.60009765625,532.0,1974.0,901.3499755859375,3730.60009765625,531.3499755859375,1965.0999755859375,898.2000122070312,3730.60009765625,531.7999877929688,1965.0999755859375,899.5,3730.60009765625,311.0,631.0,1477.0,9.0,KIRLOSBROS,2025-09
2025-09-01 05:00:00+00:00,532.75,1971.699951171875,900.3499755859375,3750.0,532.75,1971.699951171875,900.3499755859375,3750.0,532.75,1971.699951171875,900.5999755859375,3750.0,532.1500244140625,1968.5999755859375,899.9500122070312,3735.10009765625,532.5,1968.5999755859375,900.0999755859375,3741.10009765625,1007.0,274.0,418.0,86.0,KIRLOSBROS,2025-09
2025-09-01 05:05:00+00:00,532.75,1967.4000244140625,899.2000122070312,,532.75,1967.4000244140625,899.2000122070312,,533.2000122070312,1971.5,900.2999877929688,,531.5499877929688,1967.300048828125,899.2000122070312,,531.5499877929688,1971.4000244140625,900.0,,1461.0,250.0,361.0,,KIRLOSBROS,2025-09
2025-09-01 05:10:00+00:00,532.7000122070312,1969.199951171875,900.5999755859375,3761.199951171875,532.7000122070312,1969.199951171875,900.5999755859375,3761.199951171875,533.2000122070312,1970.9000244140625,900.5999755859375,3761.199951171875,532.0999755859375,1965.5999755859375,899.0999755859375,3747.5,532.2000122070312,1969.300048828125,899.2000122070312,3747.5,1155.0,509.0,293.0,18.0,KIRLOSBROS,2025-09
2025-09-01 05:15:00+00:00,533.7000122070312,1969.0,900.0,3755.0,533.7000122070312,1969.0,900.0,3755.0,533.7000122070312,1969.0,900.5499877929688,3757.10009765625,533.5999755859375,1968.699951171875,899.5,3755.0,533.5999755859375,1968.699951171875,900.5499877929688,3757.10009765625,575.0,2.0,149.0,19.0,KIRLOSBROS,2025-09
