datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,adj_close.6,close,close.1,close.2,close.3,close.4,close.5,close.6,high,high.1,high.2,high.3,high.4,high.5,high.6,low,low.1,low.2,low.3,low.4,low.5,low.6,open,open.1,open.2,open.3,open.4,open.5,open.6,volume,volume.1,volume.2,volume.3,volume.4,volume.5,volume.6,symbol,month
2025-10-01 03:45:00+00:00,257.5,123.87999725341795,133.9499969482422,,4999.0,344.1000061035156,690.8499755859375,257.5,123.87999725341795,133.9499969482422,,4999.0,344.1000061035156,690.8499755859375,258.0,123.98999786376952,133.9499969482422,,4999.0,346.95001220703125,699.4000244140625,255.0500030517578,122.70999908447266,133.9499969482422,,4935.89990234375,337.75,683.1500244140625,257.3500061035156,122.70999908447266,133.9499969482422,,4938.5,338.04998779296875,694.9500122070312,0.0,0.0,54.0,,0.0,0.0,0.0,KICL,2025-10
2025-10-01 03:50:00+00:00,257.75,123.7300033569336,132.7100067138672,,5057.7998046875,,689.7000122070312,257.75,123.7300033569336,132.7100067138672,,5057.7998046875,,689.7000122070312,257.75,123.91999816894533,132.7100067138672,,5090.0,,692.7000122070312,257.3999938964844,123.3499984741211,132.1999969482422,,5050.0,,689.0,257.3999938964844,123.5999984741211,132.1999969482422,,5063.2001953125,,690.1500244140625,730.0,2345.0,0.0,,237.0,,9664.0,KICL,2025-10
2025-10-01 03:55:00+00:00,257.8500061035156,123.87999725341795,131.3000030517578,,5198.0,342.1000061035156,692.0999755859375,257.8500061035156,123.87999725341795,131.3000030517578,,5198.0,342.1000061035156,692.0999755859375,258.0,123.87999725341795,131.3000030517578,,5198.0,342.1000061035156,694.7999877929688,257.8500061035156,123.56999969482422,131.3000030517578,,5066.0,342.1000061035156,688.5,258.0,123.80999755859376,131.3000030517578,,5066.0,342.1000061035156,689.5999755859375,0.0,1553.0,61.0,,384.0,6.0,6263.0,KICL,2025-10
2025-10-01 04:00:00+00:00,258.75,123.79000091552734,,,5189.89990234375,343.8999938964844,698.7999877929688,258.75,123.79000091552734,,,5189.89990234375,343.8999938964844,698.7999877929688,259.1000061035156,123.98999786376952,,,5236.10009765625,343.8999938964844,700.9000244140625,257.5,123.66000366210938,,,5161.39990234375,342.5,691.25,257.8999938964844,123.87999725341795,,,5188.2001953125,343.8999938964844,692.5499877929688,294.0,1177.0,,,558.0,67.0,28831.0,KICL,2025-10
2025-10-01 04:05:00+00:00,258.5,123.7699966430664,,,5290.5,,698.5999755859375,258.5,123.7699966430664,,,5290.5,,698.5999755859375,258.8999938964844,123.87999725341795,,,5325.2998046875,,698.7999877929688,258.45001220703125,123.68000030517578,,,5160.89990234375,,696.5499877929688,258.8999938964844,123.79000091552734,,,5185.0,,698.2000122070312,68.0,1347.0,,,2767.0,,6603.0,KICL,2025-10
2025-10-01 04:10:00+00:00,258.20001220703125,123.5999984741211,131.52999877929688,23.34000015258789,5329.0,,696.3499755859375,258.20001220703125,123.5999984741211,131.52999877929688,23.34000015258789,5329.0,,696.3499755859375,258.3999938964844,123.9000015258789,131.52999877929688,23.34000015258789,5350.0,,700.75,257.1499938964844,123.58999633789062,131.52999877929688,23.34000015258789,5263.0,,696.3499755859375,258.3999938964844,123.58999633789062,131.52999877929688,23.34000015258789,5294.0,,699.0499877929688,192.0,3620.0,18.0,1.0,1405.0,,6889.0,KICL,2025-10
2025-10-01 04:15:00+00:00,257.54998779296875,123.5,,,5288.7001953125,,694.4000244140625,257.54998779296875,123.5,,,5288.7001953125,,694.4000244140625,258.70001220703125,123.6500015258789,,,5305.39990234375,,697.4500122070312,257.5,123.5,,,5274.60009765625,,692.5499877929688,258.70001220703125,123.6500015258789,,,5305.39990234375,,696.5499877929688,114.0,1436.0,,,409.0,,3336.0,KICL,2025-10
2025-10-01 04:20:00+00:00,256.75,123.33000183105467,131.5,,5190.89990234375,,693.1500244140625,256.75,123.33000183105467,131.5,,5190.89990234375,,693.1500244140625,257.0,123.37999725341795,131.5,,5288.2998046875,,694.4000244140625,256.75,123.0999984741211,131.5,,5176.60009765625,,692.1500244140625,256.8999938964844,123.25,131.5,,5288.2998046875,,694.4000244140625,174.0,0.0,29.0,,753.0,,4735.0,KICL,2025-10
2025-10-01 04:25:00+00:00,257.29998779296875,123.47000122070312,131.1199951171875,,5211.7001953125,,695.5,257.29998779296875,123.47000122070312,131.1199951171875,,5211.7001953125,,695.5,257.54998779296875,123.47000122070312,131.1199951171875,,5218.2001953125,,695.6500244140625,256.70001220703125,123.19000244140624,131.1199951171875,,5168.39990234375,,692.8499755859375,256.79998779296875,123.2699966430664,131.1199951171875,,5193.2998046875,,692.8499755859375,707.0,628.0,0.0,,276.0,,2472.0,KICL,2025-10
2025-10-01 04:30:00+00:00,256.5,123.33000183105467,131.5,,5190.0,343.6000061035156,695.6500244140625,256.5,123.33000183105467,131.5,,5190.0,343.6000061035156,695.6500244140625,256.79998779296875,123.52999877929688,131.5,,5231.60009765625,343.6000061035156,696.0,256.5,123.33000183105467,131.5,,5181.60009765625,343.6000061035156,693.25,256.79998779296875,123.52999877929688,131.5,,5215.0,343.6000061035156,695.6500244140625,43.0,469.0,62.0,,225.0,5.0,7018.0,KICL,2025-10
