datetime,adj_close,adj_close.1,adj_close.2,adj_close.3,adj_close.4,adj_close.5,close,close.1,close.2,close.3,close.4,close.5,high,high.1,high.2,high.3,high.4,high.5,low,low.1,low.2,low.3,low.4,low.5,open,open.1,open.2,open.3,open.4,open.5,volume,volume.1,volume.2,volume.3,volume.4,volume.5,symbol,month
2025-10-01 03:45:00+00:00,7013.0,243.8699951171875,361.5,,572.2000122070312,93.23999786376952,7013.0,243.8699951171875,361.5,,572.2000122070312,93.23999786376952,7045.5,244.1199951171875,361.5,,572.9500122070312,93.69000244140624,7004.0,242.55999755859372,360.0,,569.25,92.97000122070312,7028.0,244.1199951171875,361.2000122070313,,570.7000122070312,93.58999633789062,0.0,0.0,0.0,,0.0,0.0,EIEL,2025-10
2025-10-01 03:50:00+00:00,7032.5,244.7400054931641,362.5499877929688,,575.2000122070312,93.3499984741211,7032.5,244.7400054931641,362.5499877929688,,575.2000122070312,93.3499984741211,7035.5,244.7400054931641,362.9500122070313,,576.0,93.3499984741211,7000.5,243.1300048828125,360.7000122070313,,571.4500122070312,93.05999755859376,7015.5,244.0399932861328,361.5,,572.9500122070312,93.16999816894533,12357.0,15094.0,6546.0,,11103.0,22211.0,EIEL,2025-10
2025-10-01 03:55:00+00:00,7039.0,245.0500030517578,362.7999877929688,,577.2999877929688,93.5199966430664,7039.0,245.0500030517578,362.7999877929688,,577.2999877929688,93.5199966430664,7039.5,245.0500030517578,363.0,,577.2999877929688,93.5199966430664,7019.0,243.97000122070312,361.25,,573.75,93.0999984741211,7031.0,244.72999572753903,363.0,,575.5499877929688,93.33999633789062,7197.0,16118.0,4278.0,,5900.0,8443.0,EIEL,2025-10
2025-10-01 04:00:00+00:00,7027.0,245.1499938964844,363.0,815.6500244140625,580.6500244140625,93.6999969482422,7027.0,245.1499938964844,363.0,815.6500244140625,580.6500244140625,93.6999969482422,7038.5,245.6000061035156,363.6499938964844,815.6500244140625,582.0999755859375,93.8000030517578,7021.5,244.57000732421875,362.2999877929688,815.6500244140625,577.0,93.5199966430664,7036.5,245.19000244140625,362.9500122070313,815.6500244140625,577.2999877929688,93.58999633789062,5234.0,24651.0,1836.0,0.0,21414.0,18606.0,EIEL,2025-10
2025-10-01 04:05:00+00:00,7029.0,245.2100067138672,362.9500122070313,821.0999755859375,587.5,93.8000030517578,7029.0,245.2100067138672,362.9500122070313,821.0999755859375,587.5,93.8000030517578,7033.0,245.8000030517578,364.9500122070313,821.0999755859375,588.2999877929688,93.9000015258789,7026.5,244.69000244140625,362.4500122070313,821.0999755859375,579.7999877929688,93.5999984741211,7027.0,245.1499938964844,363.0,821.0999755859375,580.3499755859375,93.75,1322.0,26717.0,5616.0,17.0,34976.0,12098.0,EIEL,2025-10
2025-10-01 04:10:00+00:00,7031.0,244.8999938964844,363.7000122070313,817.0,587.0,94.05999755859376,7031.0,244.8999938964844,363.7000122070313,817.0,587.0,94.05999755859376,7035.0,245.2100067138672,364.3999938964844,817.0,588.8499755859375,94.1999969482422,7028.5,244.6000061035156,363.3500061035156,817.0,585.75,93.69000244140624,7028.5,245.2100067138672,363.3999938964844,817.0,587.3499755859375,93.7699966430664,1618.0,8474.0,2304.0,29.0,35074.0,14293.0,EIEL,2025-10
2025-10-01 04:15:00+00:00,7018.0,244.6999969482422,364.0499877929688,821.6500244140625,592.0,93.9000015258789,7018.0,244.6999969482422,364.0499877929688,821.6500244140625,592.0,93.9000015258789,7035.5,245.0,364.0499877929688,821.6500244140625,592.0,94.05999755859376,7018.0,244.41000366210935,363.25,821.6500244140625,585.0,93.75,7033.0,244.88999938964844,363.7999877929688,821.6500244140625,587.9000244140625,94.0500030517578,2554.0,9179.0,1249.0,0.0,40648.0,8504.0,EIEL,2025-10
2025-10-01 04:20:00+00:00,6993.0,244.1100006103516,363.0499877929688,,585.4000244140625,93.70999908447266,6993.0,244.1100006103516,363.0499877929688,,585.4000244140625,93.70999908447266,7020.0,244.6999969482422,364.25,,592.0999755859375,93.98999786376952,6993.0,244.0,363.0,,584.5499877929688,93.70999908447266,7018.0,244.6999969482422,364.25,,592.0,93.9800033569336,4304.0,11402.0,914.0,,64978.0,5849.0,EIEL,2025-10
2025-10-01 04:25:00+00:00,6992.5,244.3500061035156,362.8999938964844,820.5999755859375,583.1500244140625,93.73999786376952,6992.5,244.3500061035156,362.8999938964844,820.5999755859375,583.1500244140625,93.73999786376952,6995.0,244.5399932861328,363.3500061035156,824.0999755859375,585.4000244140625,93.81999969482422,6986.5,244.22999572753903,362.8999938964844,820.5999755859375,582.0,93.58000183105467,6993.0,244.2400054931641,363.0499877929688,820.5999755859375,584.9500122070312,93.70999908447266,4141.0,3144.0,472.0,191.0,29760.0,9913.0,EIEL,2025-10
2025-10-01 04:30:00+00:00,6985.0,243.57000732421875,361.5,,583.9000244140625,93.58999633789062,6985.0,243.57000732421875,361.5,,583.9000244140625,93.58999633789062,6996.5,244.4600067138672,363.0,,585.1500244140625,93.73999786376952,6979.0,243.5399932861328,361.5,,581.75,93.4499969482422,6992.5,244.25,363.0,,582.8499755859375,93.73999786376952,2839.0,5982.0,4396.0,,26541.0,7477.0,EIEL,2025-10
